epoch,train_loss,train_acc,train_fscore,eval_loss,eval_acc,eval_fscore,loss_task,loss_ce_t,loss_ce_a,loss_kl_t,loss_kl_a,total_loss
1,0.2805,23.01,21.56,0.2477,49.35,39.65,0.0,0.2538760006427765,0.0,0.0,0.0,0.2538760006427765
2,0.2444,49.64,35.79,0.2203,55.3,39.62,0.0,0.24729028344154358,0.0,0.0,0.0,0.24729028344154358
3,0.2281,53.48,37.36,0.2217,55.67,39.81,0.0,0.23928356170654297,0.0,0.0,0.0,0.23928356170654297
4,0.2343,50.79,34.22,0.2086,57.28,41.72,0.0,0.25944197177886963,0.0,0.0,0.0,0.25944197177886963
5,0.2281,52.87,36.57,0.2147,57.33,41.78,0.0,0.19719558954238892,0.0,0.0,0.0,0.19719558954238892
6,0.2329,50.63,34.04,0.2272,51.89,35.45,0.0,0.27454856038093567,0.0,0.0,0.0,0.27454856038093567
7,0.2322,50.34,33.71,0.2248,53.96,37.83,0.0,0.1916143149137497,0.0,0.0,0.0,0.1916143149137497
8,0.2247,52.59,36.25,0.2147,55.99,40.19,0.0,0.24736738204956055,0.0,0.0,0.0,0.24736738204956055
9,0.2295,50.93,34.38,0.221,54.56,38.52,0.0,0.22590675950050354,0.0,0.0,0.0,0.22590675950050354
10,0.2283,50.83,34.26,0.2198,53.09,36.82,0.0,0.24977292120456696,0.0,0.0,0.0,0.24977292120456696
11,0.2202,54.42,38.35,0.2035,58.57,43.27,0.0,0.2452748864889145,0.0,0.0,0.0,0.2452748864889145
12,0.2288,51.48,34.99,0.2225,52.86,36.56,0.0,0.23267397284507751,0.0,0.0,0.0,0.23267397284507751
13,0.2305,50.72,34.13,0.2068,59.54,44.44,0.0,0.2766169309616089,0.0,0.0,0.0,0.2766169309616089
14,0.2355,48.29,31.45,0.2158,55.9,40.09,0.0,0.2102220058441162,0.0,0.0,0.0,0.2102220058441162
15,0.2237,52.74,36.42,0.2242,54.61,38.58,0.0,0.24836814403533936,0.0,0.0,0.0,0.24836814403533936
16,0.2261,52.85,36.55,0.204,60.18,45.22,0.0,0.23549392819404602,0.0,0.0,0.0,0.23549392819404602
17,0.2261,52.42,36.06,0.214,55.99,40.19,0.0,0.21698488295078278,0.0,0.0,0.0,0.21698488295078278
18,0.2261,51.9,35.47,0.214,56.96,41.34,0.0,0.25022614002227783,0.0,0.0,0.0,0.25022614002227783
19,0.2225,52.69,36.36,0.2215,53.78,37.61,0.0,0.24624742567539215,0.0,0.0,0.0,0.24624742567539215
20,0.2266,52.59,36.25,0.2075,59.26,44.1,0.0,0.24597154557704926,0.0,0.0,0.0,0.24597154557704926
21,0.2275,51.23,34.7,0.2099,56.13,40.36,0.0,0.25946035981178284,0.0,0.0,0.0,0.25946035981178284
22,0.2229,52.93,36.64,0.2165,55.16,39.22,0.0,0.24866729974746704,0.0,0.0,0.0,0.24866729974746704
23,0.2265,51.57,35.09,0.2076,56.77,41.12,0.0,0.24114057421684265,0.0,0.0,0.0,0.24114057421684265
24,0.2174,55.1,39.15,0.2128,55.44,39.54,0.0,0.22784729301929474,0.0,0.0,0.0,0.22784729301929474
25,0.2278,51.85,35.41,0.2085,57.14,41.56,0.0,0.257376492023468,0.0,0.0,0.0,0.257376492023468
26,0.2164,54.73,38.72,0.2003,59.91,44.89,0.0,0.2502067983150482,0.0,0.0,0.0,0.2502067983150482
27,0.2326,50.69,34.11,0.1989,60.18,45.22,0.0,0.1943325251340866,0.0,0.0,0.0,0.1943325251340866
28,0.2289,51.01,34.46,0.1996,59.86,44.83,0.0,0.23292170464992523,0.0,0.0,0.0,0.23292170464992523
29,0.2332,50.07,33.41,0.21,57.14,41.56,0.0,0.2492671012878418,0.0,0.0,0.0,0.2492671012878418
30,0.2281,50.07,33.41,0.2146,56.54,40.85,0.0,0.23605988919734955,0.0,0.0,0.0,0.23605988919734955
31,0.223,52.75,36.43,0.2112,59.31,44.16,0.0,0.22821208834648132,0.0,0.0,0.0,0.22821208834648132
32,0.2224,53.32,37.09,0.2079,57.42,41.89,0.0,0.22312229871749878,0.0,0.0,0.0,0.22312229871749878
33,0.2251,51.87,35.44,0.2126,55.99,40.19,0.0,0.2357039898633957,0.0,0.0,0.0,0.2357039898633957
34,0.2272,51.87,35.44,0.2065,57.51,42.0,0.0,0.23596765100955963,0.0,0.0,0.0,0.23596765100955963
35,0.2265,52.03,35.61,0.2177,55.44,39.54,0.0,0.2540590167045593,0.0,0.0,0.0,0.2540590167045593
36,0.2236,52.43,36.07,0.2109,56.36,40.63,0.0,0.2140960991382599,0.0,0.0,0.0,0.2140960991382599
37,0.2276,51.79,35.34,0.2139,54.56,38.52,0.0,0.259069561958313,0.0,0.0,0.0,0.259069561958313
38,0.23,49.49,32.76,0.207,58.99,43.77,0.0,0.24716410040855408,0.0,0.0,0.0,0.24716410040855408
39,0.2298,50.82,34.25,0.2113,56.96,41.34,0.0,0.236105814576149,0.0,0.0,0.0,0.236105814576149
40,0.2293,50.81,34.23,0.204,58.48,43.16,0.0,0.19108261168003082,0.0,0.0,0.0,0.19108261168003082
41,0.2282,51.23,34.7,0.2152,56.18,40.41,0.0,0.25010165572166443,0.0,0.0,0.0,0.25010165572166443
42,0.2267,51.67,35.21,0.219,54.75,38.74,0.0,0.24262261390686035,0.0,0.0,0.0,0.24262261390686035
43,0.2312,49.43,32.71,0.2094,57.88,42.44,0.0,0.18769152462482452,0.0,0.0,0.0,0.18769152462482452
44,0.2211,53.49,37.28,0.214,56.54,40.85,0.0,0.2661462724208832,0.0,0.0,0.0,0.2661462724208832
45,0.2266,52.05,35.64,0.2169,55.62,39.76,0.0,0.18607474863529205,0.0,0.0,0.0,0.18607474863529205
46,0.2311,50.06,33.4,0.2051,57.56,42.05,0.0,0.26294368505477905,0.0,0.0,0.0,0.26294368505477905
47,0.2285,50.87,34.31,0.1928,60.83,46.01,0.0,0.24835872650146484,0.0,0.0,0.0,0.24835872650146484
48,0.2291,50.01,33.34,0.2131,57.24,41.67,0.0,0.2641240954399109,0.0,0.0,0.0,0.2641240954399109
49,0.228,51.58,35.11,0.2129,58.29,42.94,0.0,0.24543489515781403,0.0,0.0,0.0,0.24543489515781403
50,0.2247,52.85,36.55,0.219,54.42,38.36,0.0,0.22290176153182983,0.0,0.0,0.0,0.22290176153182983
51,0.2263,51.19,34.66,0.2195,55.07,39.11,0.0,0.20074619352817535,0.0,0.0,0.0,0.20074619352817535
52,0.2229,52.08,35.67,0.2182,54.01,37.88,0.0,0.2529124915599823,0.0,0.0,0.0,0.2529124915599823
53,0.2187,54.58,38.54,0.2058,57.0,41.39,0.0,0.23184014856815338,0.0,0.0,0.0,0.23184014856815338
54,0.2197,53.98,37.85,0.2279,52.58,36.24,0.0,0.26597660779953003,0.0,0.0,0.0,0.26597660779953003
55,0.2279,50.96,34.4,0.2082,58.11,42.71,0.0,0.23380455374717712,0.0,0.0,0.0,0.23380455374717712
56,0.2298,49.55,32.83,0.2113,56.08,40.3,0.0,0.18760938942432404,0.0,0.0,0.0,0.18760938942432404
57,0.2249,51.47,34.98,0.2135,56.31,40.57,0.0,0.23769499361515045,0.0,0.0,0.0,0.23769499361515045
58,0.2244,51.48,34.99,0.2224,54.75,38.74,0.0,0.227930948138237,0.0,0.0,0.0,0.227930948138237
59,0.23,50.07,33.41,0.2051,58.48,43.16,0.0,0.23292408883571625,0.0,0.0,0.0,0.23292408883571625
60,0.2325,49.33,32.59,0.2104,58.62,43.32,0.0,0.19861696660518646,0.0,0.0,0.0,0.19861696660518646
61,0.2206,53.49,37.28,0.2051,57.7,42.22,0.0,0.22952282428741455,0.0,0.0,0.0,0.22952282428741455
62,0.2277,51.0,34.45,0.1981,61.52,46.86,0.0,0.2464173436164856,0.0,0.0,0.0,0.2464173436164856
63,0.2223,52.37,36.0,0.2145,54.24,38.15,0.0,0.21351240575313568,0.0,0.0,0.0,0.21351240575313568
64,0.2207,53.92,37.78,0.212,56.96,41.34,0.0,0.24945630133152008,0.0,0.0,0.0,0.24945630133152008
65,0.2242,52.52,36.17,0.2219,54.98,39.01,0.0,0.2474689483642578,0.0,0.0,0.0,0.2474689483642578
66,0.222,52.27,35.88,0.2182,54.1,37.99,0.0,0.23277516663074493,0.0,0.0,0.0,0.23277516663074493
67,0.2237,52.23,35.84,0.222,53.5,37.3,0.0,0.26048216223716736,0.0,0.0,0.0,0.26048216223716736
68,0.2268,50.82,34.25,0.2221,53.96,37.83,0.0,0.257308691740036,0.0,0.0,0.0,0.257308691740036
69,0.2293,50.32,33.69,0.2113,58.71,43.44,0.0,0.19392967224121094,0.0,0.0,0.0,0.19392967224121094
70,0.2276,51.38,34.88,0.2174,53.78,37.61,0.0,0.24779725074768066,0.0,0.0,0.0,0.24779725074768066
71,0.2247,52.54,36.19,0.2143,55.71,39.87,0.0,0.25634944438934326,0.0,0.0,0.0,0.25634944438934326
72,0.2224,52.87,36.57,0.2095,56.41,40.68,0.0,0.2569536864757538,0.0,0.0,0.0,0.2569536864757538
73,0.2216,53.3,37.06,0.2061,59.22,44.05,0.0,0.247473806142807,0.0,0.0,0.0,0.247473806142807
74,0.2328,50.68,34.09,0.2171,53.18,36.93,0.0,0.24775885045528412,0.0,0.0,0.0,0.24775885045528412
75,0.22,53.36,37.13,0.2181,55.53,39.65,0.0,0.23463208973407745,0.0,0.0,0.0,0.23463208973407745
76,0.2354,49.13,32.37,0.2062,57.88,42.44,0.0,0.24725103378295898,0.0,0.0,0.0,0.24725103378295898
77,0.2189,54.24,38.15,0.2201,55.12,39.17,0.0,0.18992562592029572,0.0,0.0,0.0,0.18992562592029572
78,0.2252,51.23,34.7,0.21,57.93,42.49,0.0,0.2454950362443924,0.0,0.0,0.0,0.2454950362443924
79,0.2238,52.27,35.88,0.2139,55.85,40.03,0.0,0.19318297505378723,0.0,0.0,0.0,0.19318297505378723
80,0.2315,50.01,33.34,0.2163,56.59,40.9,0.0,0.2725857198238373,0.0,0.0,0.0,0.2725857198238373
81,0.2283,51.35,34.85,0.2028,58.62,43.32,0.0,0.22501800954341888,0.0,0.0,0.0,0.22501800954341888
82,0.2339,50.54,33.94,0.22,52.49,36.13,0.0,0.26501214504241943,0.0,0.0,0.0,0.26501214504241943
83,0.2231,54.4,38.34,0.1983,61.71,47.09,0.0,0.23251067101955414,0.0,0.0,0.0,0.23251067101955414
84,0.2216,53.79,37.63,0.2097,58.06,42.66,0.0,0.1578243225812912,0.0,0.0,0.0,0.1578243225812912
85,0.2287,50.54,33.94,0.2089,57.0,41.39,0.0,0.21304620802402496,0.0,0.0,0.0,0.21304620802402496
86,0.2327,50.18,33.54,0.2189,52.9,36.61,0.0,0.22485142946243286,0.0,0.0,0.0,0.22485142946243286
87,0.22,53.41,37.19,0.2208,52.95,36.66,0.0,0.2334727942943573,0.0,0.0,0.0,0.2334727942943573
88,0.2209,52.94,36.65,0.2089,57.05,41.45,0.0,0.2533224821090698,0.0,0.0,0.0,0.2533224821090698
89,0.2312,49.5,32.78,0.2237,53.13,36.87,0.0,0.2567671239376068,0.0,0.0,0.0,0.2567671239376068
90,0.2233,52.19,35.8,0.2212,54.06,37.93,0.0,0.23370851576328278,0.0,0.0,0.0,0.23370851576328278
91,0.2263,50.9,34.33,0.2119,56.22,40.47,0.0,0.1748954802751541,0.0,0.0,0.0,0.1748954802751541
92,0.2236,52.1,35.7,0.2116,56.87,41.23,0.0,0.2630288004875183,0.0,0.0,0.0,0.2630288004875183
93,0.23,50.39,33.76,0.2192,54.47,38.42,0.0,0.2561582624912262,0.0,0.0,0.0,0.2561582624912262
94,0.2256,51.15,34.62,0.2188,53.46,37.24,0.0,0.2504325807094574,0.0,0.0,0.0,0.2504325807094574
95,0.2351,48.21,31.37,0.2125,57.47,41.94,0.0,0.2186933010816574,0.0,0.0,0.0,0.2186933010816574
96,0.2317,48.09,31.23,0.2094,58.99,43.77,0.0,0.18999488651752472,0.0,0.0,0.0,0.18999488651752472
97,0.232,50.25,33.61,0.2243,53.32,37.08,0.0,0.19819049537181854,0.0,0.0,0.0,0.19819049537181854
98,0.2281,50.77,34.19,0.215,55.21,39.27,0.0,0.24721339344978333,0.0,0.0,0.0,0.24721339344978333
99,0.2302,50.71,34.12,0.1941,62.76,48.41,0.0,0.24044272303581238,0.0,0.0,0.0,0.24044272303581238
100,0.2289,50.82,34.25,0.2139,55.67,39.81,0.0,0.23899532854557037,0.0,0.0,0.0,0.23899532854557037
